Date,Open,High,Low,Close,Volume,VXN_open,VXN_high,VXN_low,VXD_close,Month,Day of the month,day of the week(Sunday=1),ma10,wma10,ema10,BB_UpperBand,BB_LowerBand,dc_high,dc_low,dc_medium,momentum,rate_of_change,midpoint,awsome_ossilator,macd,macd_signal,macd_histogram,rs,RSI,diff,high_prev_close,low_prev_close,true_range,atr,%r,PCT,HV,Standard Deviation
9/18/2020,11147.79981,11153.96973,10769.40039,10936.98047,5759090000,36.290001,38.150002,35,36.040001,9,18,5,11230.99199,11178.4997,11273.62668,12456.60495,10713.6431,11846.17969,10769.40039,11307.79004,-834.38965,-7.088296787,10961.68506,-198.8667739,-41.01865589,70.78338736,-111.8020432,0.581299281,36.76086417,384.56934,73.01953,311.54981,384.56934,378.566405,-89.96574583,-0.012992544,-0.002186742,435.7404636
9/21/2020,10768.00977,10984.75977,10677.84961,10980.21973,3900970000,36.029999,40.009998,36.029999,36.43,9,21,1,11166.80098,11132.90474,11220.27996,12468.97985,10643.77415,11566.33984,10677.84961,11122.09473,-641.91015,-5.523171369,10831.30469,-282.0281531,-64.33751141,43.75920761,-108.096719,0.520696827,34.24067293,306.91016,47.7793,259.13086,306.91016,388.2306771,-82.83578434,0.003953492,-0.002329357,456.3014255
9/22/2020,11082.08984,11207.08008,10943.25977,11186.37012,3515440000,36.439999,37.27,35.060001,35.240002,9,22,2,11178.61201,11136.46277,11214.11454,12460.99619,10607.77784,11566.33984,10677.84961,11122.09473,118.11035,1.067108583,11075.16993,-353.9886451,-65.42903365,21.92155936,-87.350593,0.525929904,34.46619027,263.82031,226.86035,36.95996,263.82031,393.5221114,-71.13353759,0.018774705,-0.001697886,463.3045876
9/23/2020,11167.21973,11179.58984,10806.04981,10833.33008,4097320000,35.290001,37.82,34.220001,37.25,9,23,3,11122.36006,11073.68424,11144.881,12462.77832,10517.14775,11566.33984,10677.84961,11122.09473,-562.51953,-4.936178953,10992.81983,-424.8921457,-93.7013231,-1.203017136,-92.49830597,0.488356406,32.81179184,373.54003,6.78028,380.32031,380.32031,401.8806493,-90.01506399,-0.031559839,-0.00368719,486.4076424
9/24/2020,10746.34961,11026.42969,10728.41016,10896.46973,4086360000,37.25,38.450001,36.700001,36.990002,9,24,4,11096.59502,11032.61327,11099.71531,12415.70128,10456.67773,11495.40039,10677.84961,11086.625,-257.65039,-2.309912277,10877.41993,-450.0053754,-109.7473747,-22.91188865,-86.83548605,0.385672811,27.83289156,298.01953,193.09961,104.91992,298.01953,368.9942093,-81.28781209,0.005828277,-0.004462722,489.7558864
9/25/2020,10910.5,11177.73047,10851.67969,11151.12988,3785270000,36.990002,37.849998,34.560001,34.93,9,25,5,11102.96797,11042.52869,11109.06342,12356.44075,10438.43523,11495.40039,10677.84961,11086.625,63.72949,0.574791996,11014.70508,-435.1147647,-100.7536154,-38.480234,-62.2733814,0.591309108,37.15865791,326.05078,281.26074,44.79004,326.05078,342.2700179,-46.73207943,0.023370886,-0.00310298,479.5013795
9/28/2020,11332.32031,11369.40039,11243.24023,11364.4502,3591740000,34.919998,35.84,34.490002,34.66,9,28,1,11111.63701,11090.07092,11155.49738,12282.56327,10449.17277,11495.40039,10677.84961,11086.625,86.69043,0.768684843,11306.32031,-347.632091,-75.54202786,-45.89259277,-29.64943509,0.758086709,43.11998407,126.16016,218.27051,92.11035,218.27051,317.3629314,-22.72277547,0.019129929,-0.002438654,458.3476245
9/29/2020,11354.7002,11396.21973,11305.79004,11322.9502,3389040000,34.580002,36.490002,34.580002,35.25,9,29,2,11100.04502,11128.4915,11185.94335,12173.46996,10479.49108,11486.08984,10677.84961,11081.96973,-115.91992,-1.013386102,11351.00489,-303.5831913,-58.23902306,-48.36187883,-9.877144232,1.25459498,55.6461356,90.42969,31.76953,58.66016,90.42969,294.3857414,-27.3936203,-0.003651738,-0.003099951,423.494722
9/30/2020,11328.54981,11535.00977,11328.54981,11418.05957,4260630000,35.25,35.439999,34.07,35.419998,9,30,3,11117.09102,11186.31232,11228.1463,12000.02201,10565.45895,11535.00977,10677.84961,11106.42969,170.45996,1.515523009,11431.77979,-226.1210467,-36.431773,-45.97585766,9.544084666,0.94423685,48.56593733,206.45996,212.05957,5.59961,212.05957,275.9328957,-13.64391457,0.008399699,-0.003432029,358.6407628
10/1/2020,11554.95996,11606.73047,11488.59961,11583.2002,4005900000,35.400002,36.360001,34.23,34.990002,10,1,4,11167.31602,11271.05945,11292.70155,11744.43387,10737.3131,11606.73047,10677.84961,11142.29004,502.25,4.532553535,11547.66504,-102.1377693,-5.757532258,-37.93219258,32.17466032,1.231324302,55.18356525,118.13086,188.6709,70.54004,188.6709,265.467215,-2.533184934,0.014463108,-0.003228198,251.7801926
10/2/2020,11328.84961,11479.08008,11225.16992,11255.69043,3731510000,36.889999,37.18,35.68,36.439999,10,2,5,11199.18701,11287.12752,11285.97226,11652.77928,10777.39972,11606.73047,10677.84961,11142.29004,318.70996,2.914058052,11352.125,-40.30159088,-7.785530058,-31.90286008,24.11733002,1.553082763,60.83166537,253.91016,104.12012,358.03028,358.03028,271.3372629,-37.79171852,-0.02827455,-0.002028633,218.8448899
10/5/2020,11345.24023,11512.05957,11336.07031,11509.05957,3623920000,36.439999,37.060001,35.360001,35.669998,10,5,1,11252.071,11343.46799,11326.53359,11627.46795,10791.40403,11606.73047,10728.41016,11167.57032,528.83984,4.816295602,11424.06494,-21.36326047,10.92609001,-23.33707006,34.26316007,0.985255638,49.62865331,175.98926,256.36914,80.37988,256.36914,274.1035857,-10.51490069,0.022510315,-0.000269206,209.01598
10/6/2020,11476.67969,11536.41992,11256.25977,11291.26953,4390960000,35.669998,37.119999,34.830002,36.669998,10,6,2,11262.56094,11350.59499,11320.12194,11634.64095,10806.532,11606.73047,10728.41016,11167.57032,104.89941,0.937743065,11396.33985,-13.65656259,8.08811292,-17.05203346,25.14014638,1.057347158,51.39371613,280.16015,27.36035,252.7998,280.16015,276.748605,-33.96139953,-0.018923357,0.001167452,207.0272363
10/7/2020,11412.65039,11519.54981,11382.48047,11503.19043,3910770000,35.990002,36.139999,35.169998,35.610001,10,7,3,11329.54697,11394.34581,11353.40712,11652.17732,10799.72971,11606.73047,10728.41016,11167.57032,669.86035,6.183328165,11451.01514,-12.13905376,22.67782531,-9.106061709,31.78388702,1.029533013,50.72758149,137.06934,228.28028,91.21094,228.28028,270.8543536,-11.14675137,0.018768563,0.000626018,213.111903
10/8/2020,11576.44043,11582.78027,11510.24023,11550.94043,3507570000,35.610001,35.610001,34.310001,34.43,10,8,4,11394.99404,11434.59917,11389.32227,11694.30085,10797.28821,11606.73047,10851.67969,11229.20508,654.4707,6.006263645,11546.51025,-17.18443603,37.6591917,0.246988973,37.41220273,1.371941582,57.84044566,72.54004,79.58984,7.0498,79.58984,249.0701036,-6.006156699,0.004151022,0.001894173,224.2531604
10/9/2020,11615.57031,11727.59961,11600.86035,11725.84961,3504230000,34.419998,34.419998,32.34,32.599998,10,9,5,11452.46602,11494.75472,11450.50906,11767.7188,10787.71518,11727.59961,11225.16992,11476.38477,574.71973,5.153914771,11664.22998,40.94038865,62.92043396,12.78167797,50.13875599,1.544192528,60.69479849,126.73926,176.65918,49.91992,176.65918,239.7664621,-0.175141961,0.015142419,0.002950375,245.0009045
10/12/2020,11900.12012,12204.75,11880.23047,12088.11035,3885030000,32.580002,34.740002,32.099998,33.439999,10,12,1,11524.83203,11610.32642,11566.43656,11927.70149,10708.76756,12204.75,11225.16992,11714.95996,723.66015,6.367753277,12042.49024,152.5469062,110.8932562,32.40399361,78.48926258,1.560637964,60.94723214,324.51953,478.90039,154.38086,478.90039,255.129325,-7.900596248,0.0308942,0.003636636,304.7334821
10/13/2020,12131.07031,12187.78027,12032.75,12083.16992,3634130000,33.299999,35.189999,33.299999,34.48,10,13,2,11600.854,11711.8424,11660.38808,12048.44733,10652.4517,12204.75,11225.16992,11714.95996,760.21972,6.713972124,12110.26514,281.8659286,146.8209515,55.28738519,91.5335663,1.959461583,66.2100699,155.03027,99.66992,55.36035,155.03027,239.0371793,-8.235236678,-0.000408702,0.002901917,348.9989074
10/14/2020,12105.09961,12159.20996,11913.57031,11985.36035,3410410000,34.490002,35.330002,33.669998,34.040001,10,14,3,11657.58408,11781.75264,11719.47395,12138.41028,10636.26482,12204.75,11225.16992,11714.95996,567.30078,4.968451745,12036.39014,394.1596058,165.4937847,77.32866508,88.16511957,3.11214272,75.68177789,245.63965,76.04004,169.59961,245.63965,235.2957593,-16.21420915,-0.008094695,0.003333237,375.5363626
10/15/2020,11767.26953,11928.62988,11765.49023,11898.57031,3325270000,35.189999,35.700001,34.34,34.540001,10,15,4,11689.12109,11825.56832,11752.03692,12197.85062,10658.58649,12204.75,11225.16992,11714.95996,315.37011,2.722650948,11847.06006,457.1623604,171.3141062,96.12575331,75.1883529,2.579132652,72.06026998,163.13965,56.73047,219.87012,219.87012,227.7114264,-31.25621848,-0.007241338,0.003711993,384.8160345
10/16/2020,11952.12012,12034.12988,11824.13965,11852.16992,3166980000,34.540001,35.189999,33.099998,35.02,10,16,5,11748.76904,11855.21356,11770.24292,12229.32745,10718.62861,12204.75,11256.25977,11730.50489,596.47949,5.29935941,11929.13477,511.4456784,170.2204341,110.9446895,59.27574461,1.962774782,66.24785637,209.99023,135.55957,74.43066,209.99023,227.1199779,-35.99298181,-0.003899661,0.004166637,377.6747099
10/19/2020,11913.00977,11962.46973,11606.48047,11634.34961,3477410000,35.02,36.52,35.02,36.139999,10,19,1,11761.29805,11834.41003,11745.53505,12227.8901,10785.47895,12204.75,11256.25977,11730.50489,125.29004,1.088621005,11784.4751,468.6458883,150.0477553,118.7653026,31.28245266,1.592799156,61.43164434,355.98926,110.29981,245.68945,355.98926,246.0885186,-58.22907199,-0.018378095,0.003050057,360.6027875
10/20/2020,11679.08008,11801.40039,11613.75977,11677.83984,3510040000,36.16,36.470001,34.610001,35.25,10,20,2,11799.95508,11819.23581,11733.22683,12239.89179,10822.62422,12204.75,11382.48047,11793.61524,386.57031,3.423621312,11707.58008,403.0803558,136.0023101,122.2127041,13.78960601,1.297734532,56.47887142,187.64062,167.05078,20.58984,187.64062,244.3443079,-53.78939106,0.003738089,0.002298227,354.316892
10/21/2020,11686.19043,11789.45996,11646.48047,11665.37012,3467310000,35.240002,35.799999,34.450001,35.080002,10,21,3,11816.17305,11794.76582,11720.88925,12202.23512,10943.4849,12204.75,11510.24023,11857.49512,162.17969,1.409867036,11717.97022,356.7451914,122.4534246,122.2608482,0.192576391,1.26002455,55.75269304,142.97949,111.62012,31.35937,142.97949,241.0806357,-55.06235692,-0.001067811,0.003822828,314.6875538
10/22/2020,11712.63965,11739.21973,11529.73047,11662.91016,3434040000,35.060001,36.139999,33.950001,34.279999,10,22,4,11827.37002,11766.89984,11710.34759,12154.61567,11067.7484,12204.75,11529.73047,11867.24024,111.96973,0.969355964,11634.4751,323.4658496,110.2464842,119.8579754,-9.611491242,1.081233278,51.95156591,209.48926,73.84961,135.63965,209.48926,230.4705629,-57.12655996,-0.000210877,0.00352087,271.7168171
10/23/2020,11680.73047,11693.00977,11569.08984,11692.57031,3145570000,34.290001,34.639999,33.400002,33.450001,10,23,5,11824.04209,11742.3908,11707.11536,12137.3245,11139.18361,12204.75,11529.73047,11867.24024,-33.2793,-0.283811418,11631.04981,259.8793034,101.7923236,116.244845,-14.45252145,1.566825124,61.04136622,123.91993,30.09961,93.82032,123.91993,221.009905,-53.99946924,0.002543117,0.002479482,249.5352236
10/26/2020,11584.16992,11708.08008,11360.73047,11504.51953,3205100000,33.459999,38.799999,33.459999,37.41,10,26,1,11765.68301,11684.29579,11670.27975,12131.927,11158.58804,12187.78027,11360.73047,11774.25537,-583.59082,-4.827808509,11534.40528,200.8478321,79.00746523,108.7973691,-29.78990386,1.267321141,55.89508774,347.34961,15.50977,331.83984,347.34961,225.8091521,-82.96377573,-0.016082929,0.000718839,243.3347413
10/27/2020,11560.86035,11633.49023,11503.09961,11598.9502,3104770000,37.43,37.639999,36.040001,36.560001,10,27,2,11717.26104,11653.98074,11657.31074,12122.33593,11195.77911,12159.20996,11360.73047,11759.97022,-484.21972,-4.007389809,11568.29492,166.2394789,67.78864143,100.5956236,-32.80698213,1.281170811,56.16286185,130.39062,128.9707,1.41992,130.39062,218.8170336,-71.77556662,0.008208137,0.001311833,231.6392033
10/28/2020,11400.48047,11426.09961,11136.09961,11142.75977,3930690000,36.540001,43.450001,36.540001,43.389999,10,28,3,11633.00098,11549.52596,11563.75602,12152.95415,11137.6309,12034.12988,11136.09961,11585.11475,-842.60058,-7.030248198,11281.09961,80.33713803,21.83518515,84.84353587,-63.00835072,1.145810511,53.39756261,290,172.85059,462.85059,462.85059,246.1928014,-99.37676905,-0.039330321,-0.001074668,253.8308124
10/29/2020,11214.33008,11467.37012,11187.08008,11350.74023,3244190000,43.419998,43.419998,39.119999,40.080002,10,29,4,11578.21797,11498.20582,11525.02588,12157.69751,11109.64156,12034.12988,11136.09961,11585.11475,-547.83008,-4.604167272,11327.2251,12.580957,2.173964826,68.30962166,-66.13565684,0.694683651,40.99193677,280.29004,324.61035,44.32031,324.61035,256.7607421,-79.91479515,0.018665076,-0.00086457,262.0139875
10/30/2020,11265.7002,11293.75977,10960.01953,11052.9502,3671600000,40.689999,43.009998,39.939999,41.299999,10,30,5,11498.296,11402.70259,11439.19394,12184.86305,11062.20199,11962.46973,10960.01953,11461.24463,-799.21972,-6.743235419,11126.88965,-83.80561797,-37.01022973,47.24565139,-84.25588112,0.662953797,39.86603827,333.74024,56.98046,390.7207,390.7207,250.4621929,-92.43088112,-0.026235296,-0.000762607,280.6652645
11/2/2020,11152.48047,11222.51953,10957.11035,11084.75977,3209000000,41.299999,42.919998,39.950001,40.900002,11,2,1,11443.33701,11327.51419,11374.75136,12211.86565,10992.76941,11801.40039,10957.11035,11379.25537,-549.58984,-4.723855294,11089.81494,-162.6799981,-64.75081271,24.84635857,-89.59717127,0.283615346,22.09504173,265.40918,169.56933,95.83985,265.40918,258.3464007,-89.38112791,0.002877926,-0.001744227,304.7740601
11/3/2020,11155.84961,11356.08008,11115.54981,11279.91016,3216580000,40.869999,40.880001,37.619999,38.380001,11,3,2,11403.54405,11297.80022,11357.50751,12212.53793,10990.9612,11789.45996,10957.11035,11373.28516,-397.92968,-3.407562404,11235.81495,-225.3904061,-70.17943421,5.841200012,-76.02063422,0.382150216,27.64896402,240.53027,271.32031,30.79004,271.32031,260.1807336,-70.02841629,0.017605288,8.22E-05,305.3941827
11/4/2020,11627.75977,11846.45996,11564.91016,11777.01953,3620760000,38.360001,38.360001,31.709999,33.360001,11,4,3,11414.70899,11365.70485,11433.78242,12229.19617,11001.68587,11846.45996,10957.11035,11401.78516,111.64941,0.957101308,11705.68506,-159.8046436,-33.97741374,-2.122522739,-31.854891,0.617293737,38.16831308,281.5498,566.5498,285,566.5498,284.9435679,-23.8723944,0.044070331,0.001347294,306.8775746
11/5/2020,12021.76953,12117.04004,11977.07031,12078.07031,3848160000,33.360001,34.150002,31.809999,32.82,11,5,4,11456.225,11486.316,11550.92567,12288.29012,10995.3049,12117.04004,10957.11035,11537.0752,415.16015,3.559661734,12047.05518,-47.76127909,18.78864644,2.059711097,16.72893534,0.921346218,47.95315958,139.96973,340.02051,200.05078,340.02051,294.231445,-3.359663119,0.025562561,0.002417871,323.246306
11/6/2020,12044.29004,12116.91016,11895.5,12091.34961,4183220000,32.740002,33.57,30.01,30.01,11,6,5,11496.10293,11601.7932,11649.18457,12336.53827,10983.60675,12117.04004,10957.11035,11537.0752,398.7793,3.410535831,12006.20508,93.54591309,60.97477853,13.84272458,47.13205395,1.189978813,54.33745779,221.41016,38.83985,182.57031,221.41016,284.6186521,-2.214826487,0.001099455,0.001715723,338.2328795
11/9/2020,12194.70996,12268.66016,11818.24023,11830.38965,5863900000,30.059999,31.33,28.75,31.32,11,9,1,11528.68994,11662.5726,11682.13095,12298.67847,10995.69448,12268.66016,10957.11035,11612.88526,325.87012,2.832540022,12043.4502,255.7941326,72.5144034,25.57706035,46.93734306,1.477553462,59.63760155,450.41993,177.31055,273.10938,450.41993,303.3886029,-33.41623068,-0.021582368,-0.000908106,325.7459999
11/10/2020,11704.45996,11761.9502,11512.45996,11624.29004,4736560000,31.639999,33.580002,31.08,32.529999,11,10,2,11531.22393,11679.95444,11671.61442,12242.56156,11005.9234,12268.66016,10957.11035,11612.88526,25.33984,0.218466668,11637.20508,317.1196521,64.28805054,33.31925839,30.96879216,1.125254286,52.94680704,249.49024,68.43945,317.92969,317.92969,315.8850457,-49.13043447,-0.017421202,-0.001758731,309.1595414
11/11/2020,11734.80957,11904.12988,11714.32031,11892.92969,3854680000,32.529999,32.529999,30.1,30.290001,11,11,3,11606.24092,11745.71912,11711.85356,12227.87511,11011.36679,12268.66016,10957.11035,11612.88526,750.16992,6.732352985,11809.2251,310.4216247,78.54021853,42.36345041,36.17676811,0.975847395,49.38880387,189.80957,279.83984,90.03027,279.83984,320.9100871,-28.64782314,0.023110198,-0.000198486,304.1270811
11/12/2020,11924.15039,11976.88965,11786.08984,11827.13965,3886670000,30.27,32.619999,30.15,30.91,11,12,4,11653.88086,11785.88253,11732.81467,12218.21542,11013.88341,12268.66016,10957.11035,11612.88526,476.39942,4.197077991,11881.48975,251.8148721,83.56319346,50.60339902,32.95979444,1.163239678,53.77303726,190.79981,83.95996,106.83985,190.79981,325.6872214,-33.66402912,-0.005531862,-0.000113012,301.083001
11/13/2020,11910.62012,11957.08984,11808.9502,11937.83984,3654230000,30.870001,30.870001,29.030001,29.030001,11,13,5,11742.36982,11837.51143,11770.09197,12230.73359,11009.93223,12268.66016,10957.11035,11612.88526,884.88964,8.00591357,11883.02002,210.2161039,95.37706996,59.55813321,35.81893675,1.084417314,52.02496193,148.13964,129.95019,18.18945,148.13964,311.4579379,-25.22361846,0.009359845,0.000549963,305.2003409
11/16/2020,11925.36035,12035.5,11891.84961,12013.37988,4172570000,29.98,30.040001,27.290001,27.370001,11,16,1,11835.23184,11886.78599,11814.32614,12274.54715,11004.0217,12268.66016,11115.54981,11692.10499,928.62011,8.377449122,11963.67481,176.2413224,109.572024,69.56091137,40.01111266,1.316712736,56.83539074,143.65039,97.66016,45.99023,143.65039,312.4050643,-19.46401715,0.006327781,0.001785257,317.6313627
11/17/2020,12030.26953,12047.12988,11964.2002,11977.49023,4145030000,27.870001,29.02,27.08,27.309999,11,17,2,11904.98984,11912.65115,11843.99234,12307.24572,11001.28817,12268.66016,11512.45996,11890.56006,697.58007,6.184269734,12005.66504,233.0543364,116.5817507,78.96507925,37.61667149,1.322054706,56.93469248,82.92968,33.75,49.17968,82.92968,285.2678564,-22.20044773,-0.002987473,0.001448979,326.4893887
11/18/2020,11963.36035,12027.15039,11892.54004,11894.70996,4731420000,27.23,27.530001,26.049999,27.469999,11,18,3,11916.75889,11910.78208,11853.21372,12327.52907,11003.9388,12268.66016,11512.45996,11890.56006,117.69043,0.999322704,11959.84522,251.0554141,114.1415806,86.00037952,28.14120108,1.963303225,66.25387536,134.61035,49.66016,84.95019,134.61035,271.6964279,-28.51208526,-0.00691132,0.001156803,330.8975691
11/19/2020,11863.12012,12000.29004,11842.66016,11985.42969,5385190000,27.450001,28.049999,26.620001,26.809999,11,19,4,11907.49482,11923.26768,11877.25299,12358.90726,11004.81256,12268.66016,11512.45996,11890.56006,-92.64062,-0.767015075,11921.4751,242.3068939,118.1659092,92.43348545,25.73242372,1.519547004,60.31032569,157.62988,105.58008,52.0498,157.62988,255.0470836,-21.59509824,0.007626897,0.001548692,338.5236742
11/20/2020,11976,12017.41992,11903.57031,11906.44043,5350970000,26.799999,27.299999,25.969999,26.91,11,20,5,11889.00391,11923.07598,11882.5598,12377.02816,11008.07867,12268.66016,11512.45996,11890.56006,-184.90918,-1.529268328,11960.49512,242.0245549,113.6711155,96.68101147,16.99010408,2.431237971,70.85599983,113.84961,31.99023,81.85938,113.84961,244.2214,-31.41240819,-0.00659044,0.001092014,342.237372
11/23/2020,11959.88965,12001.83008,11817.53027,11905.94043,5473250000,27.17,28.34,26.33,26.639999,11,23,1,11896.55898,11926.15534,11886.81082,12397.42521,11027.82372,12047.12988,11512.45996,11779.79492,75.55078,0.638616159,11909.68018,216.1273839,108.8142702,99.10766322,9.706607012,2.124805986,67.99801318,184.29981,95.38965,88.91016,184.29981,238.00565,-47.96609813,-4.20E-05,0.001894061,342.400373
11/24/2020,11952.7002,12094.16016,11878.30957,12079.80957,6339580000,26.58,27.200001,25.870001,25.99,11,24,2,11942.11094,11959.47363,11921.9015,12438.22421,11035.11066,12094.16016,11714.32031,11904.24024,455.51953,3.918686891,11986.23487,196.4995922,117.6389038,102.8139113,14.82499245,1.681762679,62.71109267,215.85059,188.21973,27.63086,215.85059,212.9557064,-24.97362339,0.014603562,0.002213832,350.7783879
11/25/2020,12112.11035,12174.99023,12081.50977,12152.21973,4448640000,25.99,26.469999,25.5,25.690001,11,25,3,11968.03994,11997.67523,11963.77754,12453.13727,11121.14359,12174.99023,11786.08984,11980.54004,259.29004,2.180203253,12128.25,213.0705566,128.9884852,108.0488261,20.93965913,1.374282041,57.88200464,93.48046,95.18066,1.7002,95.18066,195.4671457,-15.39809564,0.005994313,0.004480064,332.9984196
11/27/2020,12220.37012,12306.70996,12214.4502,12258.20996,3401830000,25.719999,26.93,25.719999,26.120001,11,27,5,12011.14697,12050.43342,12017.31071,12496.9737,11168.05414,12306.70996,11808.9502,12057.83008,431.07031,3.644755391,12260.58008,263.3518438,144.8657143,115.4122038,29.45351055,1.087734999,52.10120056,92.25976,154.49023,62.23047,154.49023,190.6871507,-6.106389676,0.008721882,0.003982904,332.2298906
11/30/2020,12278.78027,12299.61035,12090.92969,12268.32031,7760390000,27.209999,28.75,26.610001,26.68,11,30,1,12044.19502,12097.19221,12062.94882,12474.66167,11311.90317,12306.70996,11817.53027,12062.12012,330.48047,2.768343975,12195.27002,305.8133017,156.4607711,123.6219172,32.83885387,1.224910441,55.05437066,208.68066,41.40039,167.28027,208.68066,173.42006,-4.833446648,0.000824782,0.005335908,290.689625
12/1/2020,12387.62012,12510.01953,12338.36035,12455.33008,6512420000,26.67,27.6,26.5,27.41,12,1,2,12088.39004,12171.94403,12134.29087,12458.91291,11464.70897,12510.01953,11817.53027,12163.7749,441.9502,3.67881649,12424.18994,399.4821722,178.6803469,134.6336031,44.04674371,1.652222198,62.2957684,171.65918,241.69922,70.04004,241.69922,167.9750264,-6.873131031,0.015243307,0.005954177,248.5509844
12/2/2020,12390.58008,12472.25,12318.26953,12456.41016,5194960000,27.41,28,27.25,27.549999,12,2,3,12136.28203,12238.85678,12192.85801,12452.08548,11589.1864,12510.01953,11817.53027,12163.7749,478.91993,3.998499859,12395.25977,470.7321631,194.1387633,146.5346352,47.60412816,4.134670778,80.52455467,153.98047,16.91992,137.06055,153.98047,158.9850714,-7.405328272,8.67E-05,0.005078249,215.7247702
12/3/2020,12469.16016,12538.91992,12445.36035,12467.12988,5209980000,27.530001,27.809999,26.959999,27.389999,12,3,4,12193.52402,12299.01094,12242.72562,12514.06505,11596.21786,12538.91992,11817.53027,12178.2251,572.41992,4.812390734,12492.14014,524.5372465,204.8927851,158.2062652,46.68651994,3.045349167,75.28025496,93.55957,82.50976,11.04981,93.55957,152.03934,-9.834659991,0.000860579,0.002917761,229.4617988
12/4/2020,12479.91016,12531.20996,12450.50977,12528.48047,5086900000,27.4,27.440001,26.719999,27.02,12,4,5,12247.8291,12359.91211,12294.68105,12583.16479,11572.15914,12538.91992,11817.53027,12178.2251,543.05078,4.530924581,12490.85987,554.0718771,215.8774044,169.740493,46.13691138,3.422104001,77.38633013,80.70019,64.08008,16.62011,80.70019,147.2222364,-1.447130549,0.004920987,0.001885682,252.7514121
12/7/2020,12523.57031,12610,12523.12012,12596.46973,4771820000,27.01,28.1,26.940001,27.200001,12,7,1,12316.83203,12423.30131,12349.55172,12659.22139,11546.61455,12610,11817.53027,12213.76514,690.0293,5.795428987,12566.56006,605.3273862,227.4470909,181.2818126,46.16527831,3.176446861,76.056202,86.87988,81.51953,5.36035,86.87988,143.1672,-1.707354803,0.005426776,0.002102048,278.1517081
12/8/2020,12574.83984,12651.34961,12504.96973,12635.71973,4809480000,27.309999,27.6,26.07,26.08,12,8,2,12389.80996,12481.2809,12401.58227,12732.05981,11554.30913,12651.34961,11878.30957,12264.82959,729.7793,6.129539319,12578.15967,610.5160502,237.0507246,192.435595,44.6151296,3.42521193,77.40221223,146.37988,54.87988,91.5,146.37988,147.6993571,-1.874492381,0.003115952,0.003336964,294.4376698
12/9/2020,12626.96973,12643.24023,12311.29981,12364.63965,5168450000,26.08,29.780001,25.459999,29.32,12,9,3,12418.29297,12476.70448,12394.86543,12723.01381,11637.3901,12651.34961,12081.50977,12366.42969,284.83008,2.357902071,12477.27002,604.585754,220.2488845,197.9982529,22.2506316,5.05639617,83.48853061,331.94042,7.5205,324.41992,331.94042,161.7943621,-34.38514151,-0.021453474,0.003135351,271.4059275
12/10/2020,12268.46973,12447.84961,12226.12988,12401.74023,4518580000,29.33,30.26,28.24,29.15,12,10,4,12443.24502,12473.69489,12396.11539,12739.38238,11671.90258,12651.34961,12090.92969,12371.13965,249.5205,2.053291543,12336.98975,552.8934805,207.5346813,199.9055386,7.62914272,2.203331723,68.78250251,221.71973,83.20996,138.50977,221.71973,166.3722086,-29.93566688,0.003000539,0.002129868,266.8699484
12/11/2020,12327.07031,12378.61035,12236.79981,12375.41016,4292680000,29.16,31.32,28.91,29,12,11,5,12454.96504,12461.36128,12392.3508,12740.61953,11725.49248,12651.34961,12090.92969,12371.13965,117.2002,0.956095551,12307.70508,496.3608978,193.1079389,198.5460186,-5.438079706,2.187526953,68.62771626,141.81054,23.12988,164.94042,164.94042,170.0215521,-33.09343364,-0.002123095,0.002300306,253.7817611
12/14/2020,12427.86035,12544.30957,12426.25,12462.20996,4491930000,28.6,29.469999,27.83,29.440001,12,14,1,12474.35401,12462.67853,12405.05247,12756.70141,11761.84761,12651.34961,12226.12988,12438.73975,193.88965,1.580409095,12485.27979,452.1379454,186.528476,196.1425101,-9.614034142,2.198225543,68.7326617,118.05957,168.89941,50.83984,168.89941,168.9215236,-24.46699268,0.007013893,0.002183009,248.7134487
12/15/2020,12565.28027,12596.83984,12467.57031,12595.91992,4423650000,29.469999,29.469999,27.639999,28.1,12,15,2,12488.41299,12484.78143,12439.75564,12793.36791,11783.43512,12651.34961,12226.12988,12438.73975,140.58984,1.128752422,12532.20508,414.5967278,189.914267,194.8968615,-4.982594472,2.260223402,69.32725532,129.26953,134.62988,5.36035,134.62988,163.1200443,-9.727240201,0.010729233,0.002403081,252.4831967
12/16/2020,12607.87012,12698.11035,12568.70996,12668.16016,4592700000,28.1,28.65,27.32,27.85,12,16,3,12509.58799,12517.46273,12481.28374,12832.81778,11813.05224,12698.11035,12226.12988,12462.12012,211.75,1.699927967,12633.41016,406.0509152,196.1654414,195.1505775,1.014863889,2.375533756,70.37505555,129.40039,102.19043,27.20996,129.40039,165.5643107,-4.932665345,0.00573521,0.002839215,254.9413846
12/17/2020,12741.63965,12760.96973,12685.98047,12752.05957,5029830000,27.870001,27.870001,26.92,27.040001,12,17,4,12538.08096,12561.54847,12530.51571,12868.20218,11863.40281,12760.96973,12226.12988,12493.54981,284.92969,2.285447354,12723.4751,442.2818097,205.5204119,197.2245444,8.295867536,2.330554875,69.97497301,74.98926,92.80957,17.82031,92.80957,161.1585493,-1.329795157,0.006622857,0.003515924,251.1998427
